YEAR,MONTH,DAY,HOUR,Clear Sky Surface Shortwave Downward Irradiance,All Sky Surface Shortwave Downward Irradiance,Temperature at 2 Meters (C),Wind Speed at 10 Meters (m/s), Relative Humidity at 2 Meters (%)
2015,6,24,2,0,0,27.34,5.63,81.93
2015,6,24,3,0,0,27.01,5.68,83.39
2015,6,24,4,0,0,26.73,5.6,84.79
2015,6,24,5,20.83,20.52,26.62,5.75,85.43
2015,6,24,6,168.23,165.32,27.27,6.5,81.55
2015,6,24,7,378.5,372.4,28.51,7.71,74.57
2015,6,24,8,583.67,579.88,29.97,8.36,66.52
2015,6,24,9,749.17,740.95,31.48,8.25,58.63
2015,6,24,10,865.35,855.4,32.81,7.59,52.65
2015,6,24,11,930.08,902.38,33.77,6.58,49.34
2015,6,24,12,903.03,827.6,34.32,5.61,48.1
2015,6,24,13,809.3,605.78,34.61,5.03,47.37
2015,6,24,14,658.62,454.62,34.64,5.03,47.57
2015,6,24,15,463.25,283.8,34.45,5.3,48.55
2015,6,24,16,247.77,150.68,33.98,5.17,50.9
2015,6,24,17,59.83,34.67,32.63,4.47,57.83
2015,6,24,18,0,0,31.34,4.68,63.41
2015,6,24,19,0,0,30.86,5.39,64.98
2015,6,24,20,0,0,30.38,5.94,66.77
2015,6,24,21,0,0,29.91,6.27,68.49
2015,6,24,22,0,0,29.34,6.15,70.78
2015,6,24,23,0,0,28.8,6.01,72.8
2015,6,25,0,0,0,28.29,5.86,74.87
2015,6,25,1,0,0,27.77,5.57,77.34
2015,6,25,2,0,0,27.28,5.21,79.92
2015,6,25,3,0,0,26.97,5.31,81.29
2015,6,25,4,0,0,26.69,5.42,82.69
2015,6,25,5,20.23,15.45,26.55,5.44,83.72
2015,6,25,6,162.82,111.85,27.17,6.07,80.64
2015,6,25,7,371.4,258.2,28.56,7.16,73.61
2015,6,25,8,578.17,486.77,30.33,8.01,64.56
2015,6,25,9,749.67,660.67,32.18,8.04,55.84
2015,6,25,10,866.17,767.45,33.9,7.64,49.37
2015,6,25,11,918.83,762.45,35.21,7.12,45.69
2015,6,25,12,897.45,843.3,36.1,6.81,43.49
2015,6,25,13,808.6,675.88,36.49,6.71,42.48
2015,6,25,14,661.08,522.28,36.38,6.65,42.78
2015,6,25,15,468.7,354.55,36.11,6.68,43.63
2015,6,25,16,253.77,171.02,35.33,6.12,46.45
2015,6,25,17,61.67,36.15,33.84,5.39,52
2015,6,25,18,0,0,32.55,5.71,56.17
2015,6,25,19,0,0,31.83,6.44,58.05
2015,6,25,20,0,0,31.12,6.89,60.62
2015,6,25,21,0,0,30.49,7.31,63.45
2015,6,25,22,0,0,29.86,7.34,66.62
2015,6,25,23,0,0,29.23,7.21,69.91
2015,6,26,0,0,0,28.68,7.02,72.76
2015,6,26,1,0,0,28.13,6.51,75.7
2015,6,26,2,0,0,27.65,5.73,78.42
2015,6,26,3,0,0,27.22,5.1,80.59
2015,6,26,4,0,0,26.87,4.56,82.24
2015,6,26,5,17.08,14.18,26.83,4.47,81.75
2015,6,26,6,131.5,121.68,27.94,5.41,74.41
2015,6,26,7,309.48,287.48,29.59,6.74,64.92
2015,6,26,8,497.67,488.58,31.45,7.55,56.85
2015,6,26,9,659.2,577.95,33.31,7.69,50.53
2015,6,26,10,770.22,481.38,34.81,7.57,46.43
2015,6,26,11,814.85,520.45,35.82,7.46,43.85
2015,6,26,12,794.45,653.83,36.21,7.54,42.64
2015,6,26,13,707.2,577.65,36.23,7.7,42.33
2015,6,26,14,563.88,407.33,35.91,7.76,42.81
2015,6,26,15,382.65,217.73,35.52,7.56,43.53
2015,6,26,16,194.05,120.45,34.85,6.71,45.52
2015,6,26,17,47.12,26.8,33.55,5.79,50.1
2015,6,26,18,0,0,32.35,5.99,53.47
2015,6,26,19,0,0,31.72,6.69,54.68
2015,6,26,20,0,0,31,7.09,56.74
2015,6,26,21,0,0,30.31,6.95,59.2
2015,6,26,22,0,0,29.64,6.54,61.78
2015,6,26,23,0,0,29.09,6.5,64.18
2015,6,27,0,0,0,28.56,6.72,67.11
2015,6,27,1,0,0,28.05,6.9,69.71
2015,6,27,2,0,0,27.6,6.75,71.42
2015,6,27,3,0,0,27.23,6.44,72.42
2015,6,27,4,0,0,26.88,5.96,73.59
2015,6,27,5,17.98,15.15,26.73,5.81,74.33
2015,6,27,6,142.93,128.25,27.6,6.38,70.3
2015,6,27,7,334.23,315.88,29.23,7.16,64.09
2015,6,27,8,530.1,520.08,30.78,7.83,58.15
2015,6,27,9,693.55,664.3,32.46,7.79,51.63
2015,6,27,10,803.25,733.33,34.35,7.38,45.4
2015,6,27,11,893.8,759.03,35.75,6.73,41.41
2015,6,27,12,867.65,629.35,36.8,6.2,38.67
2015,6,27,13,773.42,647.2,37.04,5.82,37.83
2015,6,27,14,620.25,420.17,36.36,5.6,39.6
2015,6,27,15,425.27,323.77,35.74,5.35,41.77
2015,6,27,16,218.15,167.27,34.75,4.37,46.94
2015,6,27,17,52.22,41.7,32.8,3.61,57.83
2015,6,27,18,0,0,31.39,4.04,63.1
2015,6,27,19,0,0,30.86,5.09,63.44
2015,6,27,20,0,0,30.28,6.46,63.89
2015,6,27,21,0,0,29.51,7.18,65.9
2015,6,27,22,0,0,28.81,7.32,68.1
2015,6,27,23,0,0,28.26,7.46,70.15
2015,6,28,0,0,0,27.79,7.35,72.56
2015,6,28,1,0,0,27.33,6.9,75.47
2015,6,28,2,0,0,26.96,6.41,77.91
2015,6,28,3,0,0,26.67,6.02,79.8
2015,6,28,4,0,0,26.42,5.51,81.42
2015,6,28,5,17,14.48,26.33,4.74,82.47
2015,6,28,6,135.2,123.78,27.31,4.77,77.41
2015,6,28,7,322.45,302.02,29.2,5.94,67.81
2015,6,28,8,520.53,503.6,31.1,6.62,59.27
2015,6,28,9,691.12,661.03,32.69,6.25,53.66
2015,6,28,10,809.25,770.25,33.82,5.43,50.61
2015,6,28,11,891.65,872.05,34.75,4.74,47.71
2015,6,28,12,872.05,836.2,35.4,4.19,45.38
2015,6,28,13,783.55,727.5,35.72,3.7,43.66
2015,6,28,14,635.35,576.78,35.5,3.35,43.71
2015,6,28,15,444.45,390.25,35.06,3,45.47
2015,6,28,16,235.32,200.12,34.08,2.56,51.56
2015,6,28,17,57.4,48.58,32.46,2.9,63.19
2015,6,28,18,0,0,30.99,3.77,70.66
2015,6,28,19,0,0,30.14,4.39,75.07
2015,6,28,20,0,0,29.58,4.57,78.24
2015,6,28,21,0,0,29.14,4.59,80.01
2015,6,28,22,0,0,28.73,4.51,80.65
2015,6,28,23,0,0,28.32,4.68,80.81
2015,6,29,0,0,0,27.95,5,80.49
2015,6,29,1,0,0,27.6,5.16,80.04
2015,6,29,2,0,0,27.28,5.17,80.17
2015,6,29,3,0,0,27.03,5.27,80.31
2015,6,29,4,0,0,26.69,5.14,81.29
2015,6,29,5,19.33,18.67,26.49,5.03,81.89
2015,6,29,6,160.6,155.68,27.15,5.24,78.57
2015,6,29,7,367.73,348.7,28.9,6.4,69.56
2015,6,29,8,572.75,554.67,30.92,6.97,59.99
2015,6,29,9,742.33,717.97,32.66,6.24,53.19
2015,6,29,10,856.6,841.45,33.95,4.99,49.34
2015,6,29,11,895.03,875.38,34.89,3.97,46.3
2015,6,29,12,876.12,842.1,35.56,3.26,43.71
2015,6,29,13,787.1,740.75,35.86,2.86,42.04
2015,6,29,14,638,593.2,35.63,2.74,42.53
2015,6,29,15,444.95,418.17,35.06,2.81,44.69
2015,6,29,16,234.93,206.95,33.99,2.99,50.82
2015,6,29,17,57.78,48.47,32.32,3.33,62.4
2015,6,29,18,0,0,30.97,3.74,71.23
2015,6,29,19,0,0,30.31,3.95,73.53
2015,6,29,20,0,0,29.71,4.08,75.33
2015,6,29,21,0,0,29.07,4.42,76.98
2015,6,29,22,0,0,28.49,4.87,78.2
2015,6,29,23,0,0,28.03,5.26,79.24
2015,6,30,0,0,0,27.75,5.54,79.82
2015,6,30,1,0,0,27.74,5.76,78.4
2015,6,30,2,0,0,27.89,6.16,76.16
2015,6,30,3,0,0,27.77,5.96,75.53
2015,6,30,4,0,0,27.38,4.68,77.42
2015,6,30,5,19.45,16.05,27.13,3.5,79.06
2015,6,30,6,164.68,143.1,27.94,3.41,73.89
2015,6,30,7,374,338.67,29.57,4.25,65.24
2015,6,30,8,549.17,544.2,31.48,4.83,55.91
2015,6,30,9,747.42,728.85,32.99,4.27,50.48
2015,6,30,10,862.25,848.92,34.05,3.43,47.08
2015,6,30,11,924.83,900.58,34.97,2.63,43.32
2015,6,30,12,905.12,865.17,35.71,1.8,39.91
2015,6,30,13,816.08,737.28,35.88,1.51,39.88
2015,6,30,14,666.4,594.72,35.46,2.47,41.42
2015,6,30,15,471.15,419.35,34.55,4.14,44.65
2015,6,30,16,253.62,214.88,32.96,5.72,52.2
2015,6,30,17,62.55,54.9,31.05,6.58,62.67
2015,6,30,18,0,0,29.74,6.64,70.99
2015,6,30,19,0,0,29.2,6.25,75.63
2015,6,30,20,0,0,28.9,5.59,78.82
2015,6,30,21,0,0,28.69,5.06,81.26
2015,6,30,22,0,0,28.47,4.74,83.2
2015,6,30,23,0,0,28.22,4.61,84.62
2015,7,1,0,0,0,27.95,4.45,85.64
2015,7,1,1,0,0,27.62,4.15,86.74
2015,7,1,2,0,0,27.32,3.99,86.99
2015,7,1,3,0,0,27,3.93,86.26
2015,7,1,4,0,0,26.64,4,84.8
2015,7,1,5,19.65,14.18,26.36,4.35,83.1
2015,7,1,6,171.23,115.9,26.78,5.1,78.46
2015,7,1,7,386.27,275.1,28.07,5.87,71.14
2015,7,1,8,594.47,464.88,29.97,6.25,61.86
2015,7,1,9,765.5,647.12,32.11,5.75,52.04
2015,7,1,10,880.53,793.75,33.87,4.58,45.2
2015,7,1,11,920.1,861.53,35.08,3.68,40.51
2015,7,1,12,899.28,847.47,35.94,2.97,36.83
2015,7,1,13,808.15,782.62,36.47,2.46,34.78
2015,7,1,14,656.4,626.05,36.56,2.28,34.77
2015,7,1,15,459.3,423.85,36.12,2.43,36.34
2015,7,1,16,243.25,219.27,34.97,2.86,41.71
2015,7,1,17,59.47,53.25,32.96,3.86,54.88
2015,7,1,18,0,0,31.32,4.54,63.52
2015,7,1,19,0,0,30.6,4.6,68.63
2015,7,1,20,0,0,30.16,4.57,72.49
2015,7,1,21,0,0,29.74,4.28,75.98
2015,7,1,22,0,0,29.38,3.86,77.61
2015,7,1,23,0,0,29.06,3.68,77.19
2015,7,2,0,0,0,28.73,3.75,76.34
2015,7,2,1,0,0,28.34,3.83,76.02
2015,7,2,2,0,0,28.01,3.76,76
2015,7,2,3,0,0,27.7,3.65,76.24
2015,7,2,4,0,0,27.37,3.54,77.01
2015,7,2,5,18.98,18.58,27.22,3.85,76.82
2015,7,2,6,166.93,160,27.82,4.43,72.88
2015,7,2,7,381.83,364.73,29.06,4.95,65.57
2015,7,2,8,591.22,567.62,30.66,5.23,56.68
2015,7,2,9,762.85,727.3,32.36,4.78,49.37
